,smoothness_flatfield,fitting_mode,sort_intensity,channel_index,use_weight,rep,entropy,fourier_L0_norm,autotune_cost,entropy2,autotune_cost2
198,1.6378937069540647,approximate,False,0,False,3,5.199213310850121,0.01701151548740686,5.709558775472327,5.199213310850121,5.709558775472327
199,1.6378937069540647,approximate,False,0,False,4,5.199162962312236,0.016980725414126485,5.708584724736031,5.199162962312236,5.708584724736031
200,3.7275937203149416,ladmap,False,0,True,0,2.334343631626581,0.0,2.334343631626581,4.046020923763777,4.046020923763777
201,3.7275937203149416,ladmap,False,0,True,1,2.359523563036925,0.0,2.359523563036925,4.047980734797961,4.047980734797961
202,3.7275937203149416,ladmap,False,0,True,2,2.3938729002360253,0.0,2.3938729002360253,4.046761934129912,4.046761934129912
203,3.7275937203149416,ladmap,False,0,True,3,2.28124485708227,0.0,2.28124485708227,4.047464677349072,4.047464677349072
204,3.7275937203149416,ladmap,False,0,True,4,2.376755971842892,0.0,2.376755971842892,4.047438978436032,4.047438978436032
205,3.7275937203149416,ladmap,False,0,False,0,5.279064626169993,0.004741671285177659,5.421314764725323,5.279064626169993,5.421314764725323
206,3.7275937203149416,ladmap,False,0,False,1,5.280083103976066,0.004741671285177659,5.422333242531396,5.280083103976066,5.422333242531396
207,3.7275937203149416,ladmap,False,0,False,2,5.280185925609179,0.004726276248537472,5.421974213065303,5.280185925609179,5.421974213065303
208,3.7275937203149416,ladmap,False,0,False,3,5.280621014761581,0.004741671285177659,5.422871153316911,5.280621014761581,5.422871153316911
209,3.7275937203149416,ladmap,False,0,False,4,5.277976323294632,0.004726276248537472,5.4197646107507556,5.277976323294632,5.4197646107507556
210,3.7275937203149416,approximate,False,0,True,0,2.354918999097309,0.0,2.354918999097309,4.043571844301692,4.043571844301692
